F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,Class
19.308,-3.60604,10628.1,3.614,-26.714,-5468.1888,5.813,-1.65,-7.778,1,-2094.44,5.9002803,-3601.69,-5.0913,-1666.92,1,10.6844,3276.6,0.04,12458.79,,False
12.14121,-4.666,10010.91,1.2996,-24.74,-5514.32,4.5285,-1.50867,-5.632,0,-2253.36,5.6802,1770.41,-8.652,1600.08,0,10.182,3379.2,2.04,12384.24,13.83,True
12.5727,-5.566,11587.71,0.4574,-41.4,-5437.2,4.4643,-2.1417,-4.8573,0,-948.76,11.152,-2392.59,-3.786126,-3008.22,0,11.0084,3849.14,2.04,13101.21,,True
15.249,-3.8693,7512.81,7.17,-23.91,-5467.05,7.508,-9.366,-4.8249,1,-2010.13,8.381,-3791.82,-4.0998,-2364.33,0,11.852,3645.42,0.04,12728.19,13.87,False
12.1992,-3.7134,11221.71,0.4394,-13.1506,-5430.96,5.2099,-1.7331,-5.3913,1,-2039.89,-1.709,-7107.59,-5.214,-3036.12,1,15.212,3599.68,0.04,12353.58,13.56,False
12.7152,-4.1189,9233.61,0.7856,-25.65,-5522.14,6.777,-6.606,-5.2401,1,-1807.26,4.602,-2558.59,-4.2345,-2311.5,1,15.352,3793.04,2.04,12691.02,,True
13.3146,-4.1914,11456.31,0.35104,-89.3,-5433.6,5.348,-2.3319,-5.2627,0,-119.76,6.993,-3257.09,-4.03998,-3287.22,1,9.388,2971.6,2.04,13024.11,14.24,True
14.2989,-3.9931,8137.71,0.30064,-22.812,-5453.708,4.38745,-4.656,-4.8708,1,-3153.76,10.346,-3315.39,-4.0842,-2195.67,1,10.299,3278.2,0.04,19885.41,14.58,True
16.668,-4.4565,9841.71,3.436,-16.91,-5730.06,7.04,-2.6652,-5.2805,1,-1969.9,12.546,-3809.52,-3.99837,-2218.26,1,11.488,3844.52,2.04,12489.72,,False
12.9966,-4.621,10265.67,0.9086,-176.06,-5491.38,4.36273,-2.1339,-6.225,0,-2196.06,4.441,-3605.19,-3.85884,-1665.72,0,11.354,3572.16,0.04,11612.31,14.64,False
15.189,-4.4243,9670.41,3.638,-43.66,-5326.94,6.089,-2.2557,-5.4847,0,-2076.19,6.0651,-3361.29,-4.7727,-1581.72,1,11.392,3545.8,0.04,12839.01,16.5,True
13.6299,-3.963,-3671.19,3.276,-20.976,-5425.24,6.06,-7.425,-4.6328,1,-2123.27,5.6034,-4273.89,-4.248,-2216.19,0,10.1454,3202.4,2.04,12353.04,14.4,False
14.8005,-3.7445,10377.9,1.0084,-13.1272,-5199.26,5.687,-1.54476,-5.975,0,-1729.86,10.478,-3749.72,-4.06989,-2209.68,0,10.8366,3996.4,2.04,12317.31,14.37,False
15.039,-4.1007,7912.71,6.696,-19.918,-5490.48,4.9447,-1.53531,-4.7854,1,-2004.36,8.752,-3477.49,-5.1249,-1373.22,0,10.1324,3860.12,0.04,13116.21,,True
12.5187,-3.61769,14898.81,1.0784,-40.48,-5557.88,4.8787,-10.914,-4.66423,0,-2269.36,8.661,-2038.59,-5.6631,-2397.237,0,11.426,3352.2,2.04,12479.28,14.57,True
19.269,-3.6736,9961.71,1.6856,-17.938,-5486.172,5.529,-8.124,-5.603,0,-2150.66,0.331,-3609.29,-5.2266,-2285.25,0,9.1361,2080.4,0.04,12432.21,,True
12.351,-4.1401,10474.83,0.4288,-20.86,-5485.482,4.7309,-3.2601,-6.764,0,-2271.96,3.283,-3487.09,-10.188,-2237.37,1,9.5764,2943.2,0.04,12360.21,13.58,False
18.888,-4.2333,12188.61,1.306,-25.182,-5338.96,6.159,-7.44,-4.6804,0,-2334.36,-2.618,-3588.49,-6.1407,-2359.26,1,9.6938,1502,2.04,12801.18,,True
14.9364,-3.6956,10564.113,1.6214,-40.44,-5556.04,6.841,-2.0151,-6.248,0,-1917.96,13.172,-3486.79,-3.9435,-2640.27,1,9.2386,2824,2.04,12664.8,15.61,True
13.9755,-4.99,7236.81,0.864,-38.38,-5483.746,5.0812,-2.9361,-4.6439,0,-2074.99,3.212,-3634.01,-3.84441,-2193.51,0,12.666,3670.26,2.04,12400.17,,False
18.828,-4.81,10828.17,3.402,-28.464,-5405.2,4.4945,-3.2091,-5.2688,1,-2042.81,11.183,-3616.69,-7.962,-2402.031,1,11.544,3518,0.04,13110.21,,True
15.204,-4.2339,8213.61,4.194,-20.88,-5504.26,4.6102,-5.325,-4.7587,0,-2099.04,1.013,-3365.69,-4.5627,-2194.38,1,11.776,3618.48,2.04,11802.51,,False
15.363,-3.6945,11219.01,3.368,-45.46,-5543.92,5.336,-6.132,-5.0376,1,-2022.063,5.3436,-3500.39,-4.5075,-2453.64,1,12.298,3534.2,2.04,12878.01,,True
13.7652,-4.1718,10324.26,3.652,-19.14,-6040.06,6.54,-5.211,-4.889,0,-2030.763,10.934,-3690.35,-12.312,-2360.31,1,10.0182,3366,0.04,12498.57,15.2,False
13.6881,-4.1641,10793.73,4.094,-16.912,-5487.074,4.8005,-2.1627,-5.817,1,-1967.21,9.972,-4060.39,-4.9377,-2990.22,0,11.68,3543,2.04,13176.51,,True
16.062,-4.738,10848.03,2.926,-37.32,-5478.964,6,-3.5067,-7.368,0,-1851.96,3.166,-3634.3,-10.512,-2962.32,1,9.936,3491.2,0.04,12868.41,15.08,False
17.073,-3.58795,9153.81,2.872,-28.206,-5544.68,4.525,-2.3157,-5.1145,0,-2086.48,1.666,-3753.53,-3.7807632,-1646.22,1,9.9052,3014.2,0.04,13855.11,14.25,False
16.722,-5.868,18339.81,1.0032,-23.824,-5510.18,6.826,-1.54815,-4.64566,0,-2180.46,2.449,-3532.49,-4.00005,-2650.98,1,10.1878,3241.8,2.04,12395.46,,False
15.369,-5.31,10663.17,1.7818,-16.512,-5507,4.7518,-5.766,-6.509,1,-2145.86,5.2844,-3781.16,-3.9546,-2357.82,1,11.406,3351.8,0.04,12116.01,14.88,False
12.8724,-3.6552,10816.44,1.6836,-14.646,-5185.26,6.546,-9.375,-4.9732,1,-1899.06,7.133,-4064.99,-5.4618,-2452.23,1,15.614,3653.56,2.04,12768.51,14.95,True
18.168,-3.6618,10443.27,0.6028,-42.12,-6166.46,4.5015,-7.302,-7.692,0,-2478.66,4.716,-3585.79,-4.707,-2292.84,1,9.8268,3391.2,2.04,11313.21,12.45,False
12.16404,-3.7483,8598.51,1.9504,-12.64496,-5503.1,4.5245,-6.225,-4.8561,0,-1922.16,8.496,2076.41,-3.794502,-2345.88,0,10.4908,4135.8,2.04,12630.69,,True
16.038,-3.599,10171.11,5.766,-47.24,-5424.72,4.4603,-3.9636,-6.93,1,-2070.65,-2.181,-3973.09,-3.98994,-1994.52,0,9.2838,1761.6,0.04,10669.71,,False
14.8623,-4.1102,10278.33,0.5636,-16.276,-5481.898,5.0481,-4.65,-5.4013,0,-1998.27,-9.5,-3744.93,-5.1579,-2358.6,0,9.553,2567.6,0.04,13018.11,14.66,False
14.5032,-5.566,12206.61,1.6688,-24.698,-5408.96,4.4363,-1.46427,-4.7776,0,-2223.46,4.604,-3319.99,-6.1098,-1737.12,0,9.4058,-18,2.04,16279.41,14.33,True
18.426,-4.839,10667.7,5.256,-25.076,-5470.5214,5.0182,-10.014,-6.69,0,-2012.72,-0.118,-3557.49,-3.7829856,-2426.727,0,10.6644,3616.88,0.04,12664.68,15.73,True
13.5723,-4.1957,6531.81,1.735,-17.052,-5648.34,5.622,-1.46328,-4.7442,1,-2156.46,4.576,-3305.29,-7.206,2530.08,1,10.5934,3480.4,0.04,12618.66,,False
12.9414,-4.1324,8571.21,1.0624,-25.758,-5574.78,5.699,-4.386,-4.8121,0,-1719.56,7.118,-2731.39,-3.88926,-2405.7213,0,12.398,3826.16,2.04,12917.01,,True
12.6111,-3.56122,10134.21,1.0274,-20.77,-5445.68,6.4,-3.1101,-6.157,0,-1799.96,7.204,-4646.99,-3.7800255,-2267.79,1,11.234,3714.5,2.04,12691.17,14.42,True
14.8716,-4.1394,10140.21,0.6522,-28.552,-5515.08,5.0844,-4.0146,-5.709,1,-1485.36,2.895,-3816.43,-3.786828,-2351.22,0,13.05,3857.02,2.04,12343.59,,False
17.619,-5.229,10691.49,1.6382,-15.622,-5400.32,7.28,-2.4822,-5.751,1,-2151.66,7.025,-3762.26,-3.88842,-2221.11,1,12.678,3479.2,2.04,12506.877,,False
19.845,-4.465,8593.41,0.729,-80.08,-5555.32,5.2233,-3.2424,-4.7789,0,-2289.46,4.533,-3697.1,-3.92907,-2117.55,1,10.884,3431.8,2.04,12643.53,15.75,False
12.4785,-3.7124,10101.51,0.8722,-30.976,-5916.86,4.9887,-2.208,-6.051,1,-1593.36,14.553,-4214.39,-3.84576,-2167.56,1,9.633,4666.4,0.04,12488.64,,False
17.085,-4.923,11398.71,0.5496,-13.1846,-5542.14,5.656,-7.086,-4.776,1,-1395.86,2.182,-3853.99,-5.0382,-2484.48,0,10.7342,3434.6,2.04,12820.41,15.76,True
16.023,-4.681,16872.81,5.354,-45.34,-5449.844,4.9426,-2.4111,-4.6846,0,-1956.31,13.641,-3783.42,-7.218,-3312.42,1,9.386,2339.6,2.04,13248.21,,True
17.406,-3.8233,5094.81,1.6374,-31.566,-4667.46,6.958,-2.9601,-4.7541,1,-2217.66,2.854,-3485.49,-5.2884,-1733.22,1,11.098,3534.4,0.04,12676.29,,True
13.2921,-3.8318,11072.91,1.7424,-29.092,-5381.28,5.2782,-4.998,-4.99,1,-1892.16,6.1486,-3038.49,-7.203,-2521.44,0,11.93,3652.82,0.04,13035.81,16.32,True
21.441,-4.965,8990.61,2.264,-20.364,-5347.98,6.726,-1.56531,-5.0189,1,-1795.66,8.837,-3876.49,-3.91674,-2961.72,0,10.699,3872.54,2.04,12754.23,,True
20.208,-3.62452,10609.5,1.0408,-25.892,-5473.264,4.5752,-7.236,-5.3212,0,-2350.16,0.622,-3736.925,-5.6523,-2337.09,0,10.1402,2714,0.04,12470.34,15.18,False
13.8333,-5.229,8929.11,1.2894,-28.746,-5549.34,5.3034,-6.351,-4.866,1,-1947.51,9.083,-3601.69,-4.06689,-2350.2,1,11.612,3701.92,2.04,12768,,True
12.7971,-5.72,9959.01,1.0694,-29.106,-4894.06,4.9073,-11.16,-5.4011,1,-1829.96,11.302,-3791.08,-4.2561,-2378.838,1,10.0174,4079.2,0.04,12254.7,,False
14.1267,-4.1865,5682.81,2.728,-14.452,-5480.768,4.5446,-8.04,-4.7357,0,-2161.16,-1.893,-3346.49,-4.6875,-2260.11,1,9.20078,-1684,0.04,14868.21,15.2,True
14.1615,-4.964,11787.81,1.0534,-52.56,-5215.26,4.9497,-1.7241,-4.64143,1,-2201.96,5.0804,-3789.56,-3.800718,-1846.02,1,10.057,2917.2,2.04,12395.88,,False
15.075,-4.733,11115.21,6.736,-24.704,-5438.16,4.4552,-2.5464,-6.004,1,-1997,7.956,-3147.19,-5.1309,-3034.92,0,10.3172,3518.2,2.04,15058.11,,True
12.7287,-4.116,11583.81,2.0948,-23.932,-5444.66,6.646,-1.992,-4.7681,0,-2254.56,2.44,-2088.59,-9.96,-1828.62,1,9.5026,410,2.04,12727.23,,True
14.4657,-5.612,7944.51,3.054,-38.3,-5723.06,6.511,-3.1503,-4.9634,0,-2042.89,11.985,-3943.69,-5.3253,-1950.12,0,9.3878,3054.2,2.04,12612.57,,True
17.178,-4.3667,5856.81,1.9166,-21.71,-5431.02,5.0479,-4.761,-4.7259,1,-1859.46,0.107,-3755.7,-5.3007,-2328.54,1,11.26,4007.4,2.04,12524.448,,False
18.798,-3.7793,10220.61,2.1386,-30.308,-5432.14,4.5043,-2.7765,-5.817,0,-1914.56,7.908,-3781.48,-3.78543,-2295.57,1,14.826,3800,0.04,11658.21,,False
17.319,-4.733,10495.5,1.2916,-24.532,-5509.48,5.37,-1.8042,-6.184,0,-1831.76,9.06,-3526.69,-3.85449,-2487.96,0,10.5956,4037.8,2.04,12433.32,,True
13.8873,-3.8837,11180.31,5.35,-16.558,-5571.98,5.693,-4.653,-5.5671,1,-1946.16,5.5504,-3854.79,-4.4286,-2710.02,1,11.402,3588,2.04,12896.61,14.34,True
12.20718,-5.017,9000.21,1.9902,-61.04,-5445.64,4.9658,-4.455,-4.8662,1,-1924.36,3.477,-470.59,-6.7428,-2361.69,1,9.4676,4118,2.04,13030.11,,True
18.549,-4.914,12421.71,0.85,-59.18,-5480.948,4.4197,-4.398,-4.64722,1,-1560.86,7.493,-3554.69,-3.807168,-2579.4,1,9.16536,3342.2,0.04,18436.41,14.2,True
12.5337,-4.2478,10630.47,6.954,-33.04,-5449.2,6.59,-1.56456,-5.299,0,-2040.13,-3.221,-2197.59,-3.92718,-1766.22,0,10.2698,3371.4,0.04,12541.596,,True
17.085,-5.08,10296.78,2.1456,-27.07,-5464.272,4.4243,-9.198,-7.741,1,-2155.56,2.155,-3873.49,-3.87015,-2274.33,0,11.448,3506.4,2.04,10564.11,,False
14.0922,-5.15,10632.69,0.34944,-35.14,-5491.26,8.323,-3.3279,-7.172,0,-3388.76,0.508,-3304.09,-9.294,-2266.05,1,11.788,3400,2.04,12543.144,,False
13.0269,-6.403,9899.91,0.34712,-16.218,-5394.3,4.36443,-1.50255,-5.661,0,-4778.76,11.501,-4220.39,-5.1198,2605.08,0,11.312,2901.2,2.04,25684.41,,False
12.402,-3.75,11409.81,2.346,-32.78,-5467.454,4.445,-3.7461,-5.4404,1,-2056.15,5.4375,-1319.59,-6.936,-2506.95,1,9.3042,2127.8,0.04,9553.11,13.07,False
17.187,-3.8964,11605.11,0.34316,-14.84,-5573.2,4.7408,-2.1348,-5.1074,1,-100.76,-3.827,-3671.18,-7.134,-3421.92,0,10.4952,3521,0.04,13616.31,,False
15.024,-3.6865,10575.927,4.508,-39.82,-5340.64,4.8208,-1.46637,-5.1196,0,-2070.8,6.2665,-3470.79,-8.724,-595.62,0,10.8388,3335,0.04,12682.5,,True
12.5583,-3.8676,10514.31,2.0294,-13.319,-5493.88,4.4565,-2.6775,-6.456,0,-2069.68,0.986,-4211.59,-3.88413,-2348.16,0,9.6608,1838.6,0.04,16969.41,,False
13.458,-4.587,12035.61,2.346,-23.042,-5469.827,4.4904,-7.695,-4.7439,0,-1893.76,2.834,-3110.59,-4.4805,-2471.4,0,13.686,3818.38,0.04,12125.91,13.35,True
13.2036,-5.653,8012.61,0.937,-29.008,-5536.58,6.455,-1.46757,-4.9032,1,-1856.66,2.207,-3955.89,-3.92841,640.08,0,9.2758,4503.8,0.04,12560.544,,False
12.5514,-3.9957,9391.71,1.8826,-30.984,-5128.26,4.4772,-2.9607,-5.0488,0,-1983.84,7.192,-2612.59,-5.2071,-2192.76,1,14.584,3739.54,2.04,14340.81,,True
15.795,-3.6879,10968.51,0.9074,-68.8,-5589.52,5.0229,-6.387,-5.3373,1,-1700.46,4.558,-3897.39,-4.01571,-2487.54,0,11.446,3676,0.04,12287.61,,False
12.2775,-4.743,11761.11,3.242,-22.848,-5474.906,5.477,-3.8541,-4.9177,0,-2067.5,7.516,-311.59,-10.26,-2386.905,1,9.8058,3184.6,2.04,12239.49,,False
18.861,-4.2211,10645.98,0.33874,-26.484,-5498.5,5.1559,-4.551,-7.257,0,-1779.86,12.576,-3692.53,-5.1834,-2433.126,0,11.912,3630.02,0.04,12349.65,16.22,False
12.8187,-3.679,10586.133,5.834,-32.014,-5434.84,5.927,-3.3435,-6.037,0,-2066.07,5.9906,-2653.59,-3.8427,-2233.56,1,16.618,3652.3,2.04,12525.738,,False
12.3924,-4.2297,11576.01,3.626,-48.44,-5771.26,4.9329,-2.9628,-4.9128,1,-2077.29,0.393,-1273.59,-3.85941,-2407.0926,0,9.983,2672.2,2.04,13018.41,15.85,True
12.3198,-3.7999,4170.81,4.554,-27.006,-5520.74,6.995,-2.1591,-4.769,1,-2130.06,5.2827,-6066.59,-7.134,-749.52,1,14.258,3492,0.04,12711.84,,True
12.8118,-4.62,10280.49,1.029,-31.488,-5505.52,4.8975,-6.03,-5.3118,1,-2376.96,8.185,-4003.49,-6.2412,-2301.06,1,11.864,3232,2.04,13276.11,15.72,True
14.2329,-3.54685,9845.91,2.41,-52.58,-5356.72,4.6495,-2.616,-5.4108,1,-2216.86,-3.069,-3343.19,-5.0118,-1696.92,0,9.482,950,2.04,14191.11,15.02,True
16.791,-3.7489,10654.05,0.6422,-72.44,-6801.06,4.953,-2.5614,-6.921,1,-2097.45,0.46,-3706.06,-4.07451,-2522.1,1,10.5152,3034.2,0.04,13289.31,16.32,True
12.4218,-4.1355,10574.934,2.342,-22.656,-5586.04,5.275,-3.7185,-4.9964,0,-2034.671,6.6249,-1126.59,-9.813,-2333.88,0,13.134,3728.062,0.04,12384.96,,True
14.3913,-4.692,9459.21,0.887,-65.26,-5467.264,4.8302,-1.692,-5.0599,0,-2806.76,5.566,-3348.49,-3.84213,335.88,0,10.63,2790.2,2.04,13395.21,,True
13.2969,-3.846,-3848.19,3.812,-21.126,-5575.42,4.7305,-2.9907,-4.62724,0,-2100.88,13.539,-3893.19,-3.82395,-1882.62,1,9.17976,-2978,0.04,13782.81,,False
15.078,-3.62779,9868.71,1.251,-21.256,-5557.84,4.6165,-4.1715,-5.833,0,-2323.06,3.274,-3867.79,-5.721,-2062.62,1,11.406,3235,0.04,14196.51,13.41,False
18.27,-4.789,10898.91,3.122,-25.86,-5457.484,4.5547,-7.245,-5.5548,1,-2149.86,6.5496,-3796.23,-5.5317,-2358.75,0,9.5494,762,0.04,12327.54,,False
19.296,-5.471,10721.31,0.5244,-123.8,-5438.12,7.901,-2.7483,-6.493,0,-2335.86,6.0932,-3714.92,-9.726,-2482.53,0,10.6726,2972,2.04,12664.8,16.01,False
12.7815,-5.851,9984.51,3.652,-20.724,-5485.61,4.9479,-6.741,-6.486,1,-2117.02,-1.522,-5529.59,-5.4099,-2159.7,0,9.7824,2962,2.04,11883.81,,False
15.864,-3.5479,10934.91,0.9934,-26.756,-5141.46,4.5059,-7.278,-5.4324,0,-1835.86,0.49,-3497.59,-3.801957,-2459.58,0,10.6928,3705.16,2.04,12491.73,,True
15.237,-4.4511,9754.41,0.942,-13.2382,-5517.78,4.4552,-1.6962,-5.0621,1,-2659.06,1.594,-3416.89,-5.7921,-146.82,0,9.15766,-6528,2.04,15422.31,14.51,True
12.21936,-3.8802,11827.11,3.102,-19.35,-5619.52,8.661,-9.048,-4.7394,0,-2070.71,1.755,-3674.49,-6.2136,-2413.8,1,12.422,3352.8,2.04,12661.92,,True
12.771,-3.9797,9338.61,0.4518,-24.412,-5689.46,5.791,-2.9232,-5.0177,0,-1104.76,6.4258,-4093.19,-6.786,-2369.79,0,13.522,3753.83,2.04,12810.6,13.28,False
13.5021,-5.883,5442.81,2.602,-27.702,-5461.292,4.7106,-2.7552,-4.7143,0,-2086.36,0.94,-2976.99,-3.83397,-1897.92,1,10.6542,3522.2,0.04,13544.61,,True
14.751,-3.8987,13288.11,3.868,-30.196,-5489.6,5.1158,-5.52,-4.6883,0,-1949.51,6.7812,-3559.09,-3.84399,-2557.95,1,9.13492,444,2.04,13273.71,,True
14.3253,-3.6643,10535.997,3.186,-30.352,-3167.46,7.923,-11.244,-5.837,0,-2058.42,5.7711,-3708.9,-6.0633,-2382.453,0,9.367,2021.2,0.04,12511.929,,False
12.4266,-5.668,8251.71,1.569,-17.81,-5594.04,4.5822,-5.298,-4.8864,1,-1839.56,0.431,-2341.59,-3.82443,-2312.07,0,11.764,4074,2.04,11743.41,12.55,False
20.028,-3.8212,11646.81,7.406,-33.8,-5742.66,5.3097,-9.009,-4.65414,0,-2001.27,-0.726,-3628.09,-3.7808142,-2431.197,1,10.8198,3833.14,2.04,12500.01,14.96,False
12.9834,-4.3998,10754.67,0.9236,-31.264,-5939.46,5.2414,-2.0763,-4.7506,1,-2094.38,12.249,-3882.49,-3.7825125,-2210.7,1,11.636,3519.4,0.04,12434.13,,False
13.8813,-3.9965,11052.21,0.6442,-26.85,-5514.2,7.133,-1.9803,-5.3571,0,-2737.86,3.2,-3864.09,-6.6351,-2192.85,0,9.7516,1254,2.04,12645.27,,False
12.3021,-3.6823,10568.409,2.0766,-26.876,-5426.28,4.7549,-1.7982,-7.247,0,-1904.66,1.616,-5074.59,-4.1589,-2761.32,1,9.8632,3792.22,0.04,12137.31,,False
13.7565,-4.907,10790.67,0.31094,-25.166,-5438.06,6.465,-8.256,-6.24,0,-1830.36,5.5912,-4036.79,-6.6018,-2435.004,0,10.4122,3274.2,0.04,12444,14.8,False
16.953,-3.6897,9737.91,0.8742,-31.112,-5413.24,4.5091,-2.0934,-5.4622,0,-2251.46,5.6567,-3515.99,-5.6943,-1460.22,1,9.2872,2093.2,0.04,14587.71,,True
13.7955,-4.0906,7416.81,0.8072,-16.958,-5431.94,4.5793,-1.8819,-4.7423,0,-2388.66,5.534,-3236.59,-6.21,-1004.82,1,9.7668,3247.6,0.04,12234.81,,True
15.354,-5.664,9939.81,1.9454,-34.7,-5456.068,5.488,-6.834,-5.343,0,-1858.36,3.758,-3348.09,-8.373,-2416.812,1,9.6388,4246.8,2.04,13090.71,14.72,True
17.472,-4.4214,10641.27,3.918,-66.16,-5482.932,4.706,-3.3831,-7.285,1,-1973.99,-0.703,-3569.79,-4.0821,-2602.59,1,13.082,3677.76,0.04,13663.41,,True
12.3357,-4.974,10591.29,2.95,-82.78,-5621.04,5.0712,-1.7463,-5.572,0,-1915.36,13.814,-1279.59,-3.91029,-3127.62,0,11.588,3869.78,0.04,12749.7,13.24,True
15.231,-4.818,11834.91,3.646,-31.908,-5461.152,5.672,-7.908,-4.7743,0,-2074.59,8.059,-3439.69,-3.83994,-2379.096,0,14.708,3651.14,0.04,12357.24,15.26,True
21.948,-3.8366,10748.85,3.038,-12.515354,-5435.26,4.5754,-4.293,-5.1725,1,-1904.16,5.977,-3605.89,-4.0788,-2540.94,1,10.4296,4141.2,0.04,12679.83,14.65,False
12.5727,-3.6317,9849.21,0.2779,-57,-5467.6384,5.873,-4.359,-5.3638,1,-120.76,3.971,-4032.89,-4.7262,-2364.75,1,9.8554,3710.04,2.04,12795.06,,True
13.4388,-4.121,9930.21,0.5708,-12.8014,-5471.268,5.1692,-1.4778,-5.733,0,-1295.86,-2.595,-3378.29,-4.2546,-476.22,0,10.84,4305.6,2.04,12174.51,16.19,True
18.45,-4.2104,10485.93,0.5098,-89.36,-5429.72,4.3686,-1.848,-5.844,1,-2408.96,-4.56,-3612.09,-5.1525,-1809.42,0,10.1318,3224.2,0.04,13735.71,15.05,True
13.1514,-4.2118,10657.02,1.694,-25.764,-5494.12,4.4491,-2.6589,-7.213,0,-2172.16,6.6721,-2920.69,-8.784,-2324.52,1,11.664,3308.2,0.04,15056.31,,True
21.273,-5.341,10156.11,6.42,-15.772,-5464.556,6.992,-3.6054,-5.3728,1,-2002.5,11.497,-3637.03,-4.6743,-2321.67,1,9.7214,4366.4,2.04,12477.81,,False
18.627,-3.62455,9785.31,0.2693,-15.272,-5483.986,5.59,-4.0161,-5.1658,0,-5358.76,15.724,-3565.99,-3.88335,-2116.2,1,10.945,3168.8,2.04,12908.91,,True
19.5,-4.1012,10574.595,0.9374,-17.624,-5419.44,4.9529,-10.44,-6.101,0,-1872.96,2.856,-3673.32,-3.96537,-2428.449,1,11.86,3555.7,0.04,13352.91,,False
12.8088,-4.4134,10370.79,0.9536,-28.838,-5392.88,5.753,-2.9244,-8.216,1,-2269.46,4.592,-4097.99,-5.7597,-1975.32,0,13.228,3512.4,0.04,12870.81,14.35,False
18.381,-3.9468,7362.81,2.424,-14.612,-5411.46,5.4,-7.794,-4.829,0,-2117.85,0.948,-3599.89,-3.95256,-2258.4,0,12.4,3675.86,0.04,12567.54,13.62,True
17.247,-4.2675,10714.83,0.4746,-16.098,-5326.1,5.0442,-3.7698,-6.096,0,-1925.96,9.13,-3780.55,-3.81558,-2445.6,0,12.9,3606.62,2.04,12373.5,,False
12.7614,-3.7386,8819.31,1.3076,-13.1634,-5659.52,4.7384,-2.7051,-4.8077,1,-1694.56,3.032,-2815.79,-4.3566,-2422.89,0,16.19,3872.14,0.04,12321.87,14.33,True
24.975,-3.8029,8127.21,2.63,-25.096,-5503,5.0225,-3.7245,-4.8106,1,-2021.234,6.6298,-3683.53,-7.755,-2240.49,0,9.4034,2935.8,0.04,13192.11,,False
16.449,-4.555,10654.95,2.742,-81.1,-5759.86,5.864,-1.641,-6.448,0,-2029.3859,1.636,-3861.09,-4.7784,-2272.59,0,13.146,3634.38,0.04,12290.67,,False
20.862,-3.7722,9672.21,3.028,-52.22,-9689.46,5.446,-1.7406,-5.1709,1,-2032.014,7.004,-3734.562,-10.641,-1147.62,1,10.0086,3746.2156,0.04,12309.9,15.13,False
12.8961,-3.9222,10560.188,0.8682,-22.862,-5608.78,4.8966,-6.711,-6.869,0,-2392.16,-0.089,-4164.69,-6.7008,-2365.44,1,9.3482,-1540,2.04,13685.01,15.72,True
12.8673,-5.04,7969.11,1.5724,-26.956,-5859.86,6.435,-3.0912,-4.814,0,-1848.86,0.808,-2496.59,-4.03188,-2319.3,0,10.6332,3972.2,2.04,12770.73,14.88,True
12.6135,-5.08,10795.89,0.9926,-21.95,-5334.9,6.383,-2.0772,-5.4508,1,-2299.66,11.448,-2146.59,-6.846,-1987.92,1,10.1318,3222.6,2.04,12381.03,13.59,False
14.3784,-5.03,10491.18,0.728,-24.008,-5451.034,5.129,-1.7172,-5.685,1,-2633.26,5.2419,-3382.19,-4.335,-1362.72,0,10.3264,2619,0.04,13273.11,,True
18.99,-4.2997,10165.41,0.366,-20.182,-5471.2236,4.7007,-3.7266,-6.063,0,-1180.56,24.87,-3742.86,-5.1477,-2320.77,0,9.7228,3591.22,2.04,13589.61,14.01,False
15.366,-4.659,10538.571,1.1804,-29.566,-5529.18,4.631,-1.8756,-7.364,0,-2170.86,13.265,-3573.69,-5.8695,-2224.8,1,10.3546,2728.4,0.04,15312.51,15.88,True
13.8057,-4.227,9364.71,2.04,-30.13,-5472.866,5.636,-3.4335,-5.1616,0,-2197.16,5.2108,-4022.49,-4.9101,-1990.32,0,10.25,2732,0.04,12832.14,15.44,False
12.5787,-3.59695,10513.11,1.2058,-17.326,-5631.06,6.756,-3.774,-5.609,1,-1800.56,3.239,-2026.59,-6.933,-2499.72,1,10.1346,3784.54,2.04,12695.94,,True
16.08,-4.741,10717.74,1.7466,-77.54,-5450.26,5.21,-6.474,-5.832,0,-2136.06,10.34,-3823.14,-8.94,-2387.928,1,9.3136,-526,2.04,12736.47,,True
13.368,-3.59929,10356,0.9726,-36.84,-5312.54,6.96,-4.296,-5.593,1,-1907.46,-0.453,-3128.79,-3.789864,-2361.27,1,9.4052,3844.92,0.04,12557.721,,True
13.1505,-4.0599,12485.61,2.618,-43.74,-5817.06,4.9354,-1.8711,-4.65859,1,-2110.82,-2.155,-3789.81,-3.80193,-1993.92,1,9.18772,-2244,2.04,12401.88,12.99,False
16.728,-3.6683,9954.21,1.0104,-17.88,-5499,4.6473,-3.9426,-5.5553,1,-2171.26,6.8564,-3598.79,-4.1004,-2138.19,1,11.544,3668.78,0.04,12408.99,14.88,False
13.1484,-3.5305919,10310.16,1.102,-22.694,-5436.1,6.257,-7.932,-5.2688,0,-2440.16,15.26,-2886.99,-11.04,-2300.4,0,12.076,3410,0.04,12567.54,15.15,True
14.2197,-4.598,10636.89,1.441,-13.447,-5452.642,5.0957,-13.947,-8.89,1,-2171.76,2.198,-3811.07,-5.1369,-2400.927,0,13.346,3494,2.04,12430.35,,False
17.559,-3.8389,11062.11,5.702,-26.564,-5493.32,5.2651,-5.4,-4.9376,1,-2070.45,11.395,-3803.41,-4.632,-2368.38,0,14.518,3479.6,2.04,12836.91,,True
